Picture,difficulty,depth,side,elevation,correctAns,opacity,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.corr,key_resp.rt,participant,date,expName,psychopyVersion,frameRate,
LDD2_Pics/NR_22U.jpg,22,near,right,up,up,1,1,0,1,0,0,28,28,13,up,1,0.8084375001490116,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NL_18U.jpg,18,near,left,up,up,1,1,0,1,0,0,29,29,0,up,1,0.6767756000626832,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_42D.jpg,42,far,right,down,up,1,1,0,1,0,0,30,30,47,up,1,0.6527962000109255,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NR_26D.jpg,26,near,right,down,down,1,1,0,1,0,0,31,31,20,down,1,0.8548163000959903,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_18D.jpg,18,far,right,down,down,1,1,0,1,0,0,32,32,42,down,1,0.5919060001615435,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NL_34U.jpg,34,near,left,up,down,1,1,0,1,0,0,33,33,3,down,1,0.8608709000982344,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NL_26U.jpg,26,near,left,up,up,1,1,0,1,0,0,34,34,2,down,0,0.6707904001232237,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NL_38U.jpg,38,near,left,up,down,1,1,0,1,0,0,35,35,4,down,1,0.7274407998193055,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NR_18D.jpg,18,near,right,down,down,1,1,0,1,0,0,36,36,18,down,1,0.6465396999847144,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_22U.jpg,22,far,right,up,up,1,1,0,1,0,0,37,37,37,up,1,1.168281199876219,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NL_42D.jpg,42,near,left,down,up,1,1,0,1,0,0,38,38,11,up,1,0.7735144998878241,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NR_34D.jpg,34,near,right,down,up,1,1,0,1,0,0,39,39,21,up,1,1.1386017999611795,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
